CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned
23184,Hailey,Carter,1966-09-13,S,F,60000,0,0,Graduate Degree,Professional,0,0
23185,Fernando,Edwards,1966-08-01,M,M,70000,4,0,Graduate Degree,Professional,1,0
23186,Jordan,Young,1966-12-05,M,M,70000,4,0,Graduate Degree,Professional,1,0
23187,Andy,Munoz,1969-11-10,M,M,70000,5,0,Graduate Degree,Professional,0,0
23188,Austin,Jai,1969-02-19,S,M,70000,5,5,Graduate Degree,Professional,1,2
23189,Megan,Moore,1969-02-25,M,F,80000,3,0,Graduate Degree,Professional,0,0
23190,Nathaniel,Ramirez,1921-03-10,S,M,20000,3,0,Partial High School,Clerical,0,2
23191,Gilbert,Raji,1965-11-11,S,M,40000,0,0,Bachelors,Professional,0,1
23192,Emily,Garcia,1965-04-08,M,F,40000,0,0,Bachelors,Professional,0,1
23193,Alexis,Flores,1965-09-06,M,F,50000,3,3,Bachelors,Skilled Manual,1,1
23194,Shelby,Cook,1965-05-14,M,F,50000,3,3,Bachelors,Skilled Manual,1,2
23195,Xavier,Mohamed,1965-08-11,S,M,50000,3,3,Bachelors,Skilled Manual,1,2
23196,Carlos,Roberts,1965-11-26,S,M,50000,3,3,Bachelors,Skilled Manual,0,2
23197,Cole,Cook,1965-11-26,M,M,50000,3,3,Bachelors,Skilled Manual,1,2
23198,Jacqueline,Sanders,1965-09-09,S,F,50000,3,3,Bachelors,Skilled Manual,0,2
23199,Brandon,Hayes,1965-11-25,M,M,50000,3,3,Bachelors,Skilled Manual,1,2
23200,Grace,Rodriguez,1965-08-11,M,F,50000,3,3,Bachelors,Skilled Manual,1,2
23201,Alyssa,Butler,1965-07-09,S,F,50000,3,3,Bachelors,Skilled Manual,0,2
23202,Terrance,Chandra,1965-11-17,M,M,50000,3,3,Bachelors,Skilled Manual,1,3
23203,Dalton,Jenkins,1965-04-02,S,M,50000,4,4,Bachelors,Skilled Manual,0,1
23204,Katherine,Mitchell,1964-07-22,S,F,40000,0,0,Bachelors,Professional,0,1
23205,Katherine,Sanders,1964-08-25,S,F,40000,0,0,Bachelors,Professional,0,1
23206,Jackson,Lal,1964-04-16,S,M,40000,0,0,Bachelors,Professional,0,1
23207,Dalton,Baker,1964-07-13,M,M,60000,4,4,Bachelors,Skilled Manual,1,3
23208,Janet,Watson,1924-07-06,S,F,50000,1,0,Graduate Degree,Professional,1,1
23209,Lucas,Lewis,1964-06-04,S,M,60000,4,2,Bachelors,Skilled Manual,1,2
23210,Timothy,Gray,1963-11-23,M,M,70000,4,2,Bachelors,Professional,1,2
23211,Rebekah,Kovar,1963-05-14,M,F,70000,4,2,Bachelors,Professional,1,2
23212,James,Jones,1968-04-16,S,M,70000,0,0,Bachelors,Professional,0,1
23213,Noah,Green,1968-02-15,S,M,70000,0,0,Bachelors,Professional,0,1
23214,Kaylee,James,1963-11-21,M,F,70000,4,2,Bachelors,Professional,1,2
23215,Juan,Richardson,1963-10-17,M,M,70000,4,2,Bachelors,Professional,0,4
23216,Kevin,Hall,1963-03-07,S,M,60000,3,2,Graduate Degree,Professional,0,0
23217,Michelle,Morgan,1963-02-20,S,F,60000,3,2,Graduate Degree,Professional,1,0
23218,Alisha,Gao,1978-05-25,S,F,30000,0,0,High School,Manual,1,1
23219,Alyssa,West,1974-01-26,S,F,30000,0,0,High School,Manual,0,1
23220,Roy,Malhotra,1973-06-26,S,M,30000,0,0,High School,Manual,0,1
23221,Leonard,Rai,1972-05-28,S,M,20000,0,0,Partial High School,Manual,1,2
23222,Kristen,Wu,1973-03-24,S,F,30000,0,0,High School,Manual,1,1
23223,Angel,Howard,1973-03-24,M,M,40000,1,1,Bachelors,Skilled Manual,1,1
23224,Jonathan,Scott,1973-01-22,M,M,40000,1,1,Bachelors,Skilled Manual,1,1
23225,Heidi,Patel,1973-09-02,S,F,40000,0,0,Graduate Degree,Skilled Manual,1,0
23226,Leonard,Xie,1972-09-16,S,M,30000,0,0,High School,Manual,0,1
23227,Anne,Alonso,1972-12-23,S,F,30000,0,0,High School,Manual,0,1
23228,Candice,Guo,1971-09-26,S,F,20000,0,0,Partial High School,Manual,0,2
23229,Deborah,Raje,1971-10-11,S,F,20000,0,0,Partial High School,Manual,0,2
23230,Mya,Foster,1971-03-03,S,F,30000,0,0,High School,Manual,0,1
23231,Dylan,Moore,1971-03-05,S,M,30000,0,0,High School,Manual,0,1
23232,Frank,Serrano,1971-02-16,S,M,30000,0,0,High School,Manual,0,1
23233,Bradley,Sharma,1971-11-15,S,M,40000,2,2,Partial College,Clerical,1,1
23234,Brent,Lu,1971-10-02,S,M,40000,2,2,Partial College,Clerical,1,1
23235,Cedric,Pal,1971-06-18,S,M,40000,2,2,Partial College,Clerical,1,2
23236,Nichole,Kumar,1971-01-02,S,F,40000,2,2,Partial College,Clerical,1,2
23237,Caleb,Young,1970-12-27,S,M,40000,2,2,Partial College,Clerical,1,2
23238,Thomas,Lee,1975-08-24,S,M,40000,3,3,Partial College,Clerical,1,0
23239,Curtis,Wu,1974-05-19,S,M,40000,3,3,Partial College,Clerical,1,2
23240,Phillip,Chapman,1974-06-25,S,M,40000,3,3,Partial College,Clerical,1,2
23241,Armando,Torres,1974-10-20,S,M,40000,3,3,Partial College,Clerical,1,2
23242,Andrew,Garcia,1974-10-04,S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0
23243,Jasmine,Rogers,1930-10-20,M,F,40000,1,0,Graduate Degree,Skilled Manual,1,1
23244,Alexandra,Wagner,1966-06-07,S,F,60000,0,0,Graduate Degree,Skilled Manual,0,0
23245,Morgan,James,1966-09-17,S,F,60000,0,0,Graduate Degree,Skilled Manual,0,0
23246,Renee,Gill,1966-08-04,S,F,60000,0,0,Graduate Degree,Skilled Manual,0,0
23247,Alexander,Garcia,1966-05-21,S,M,60000,0,0,Graduate Degree,Skilled Manual,0,0
23248,Bailey,Peterson,1953-04-25,M,F,10000,2,1,High School,Manual,1,2
23249,Tasha,Nara,1953-08-17,S,F,20000,2,0,High School,Manual,0,2
23250,Ashley,Lee,1953-04-14,M,F,20000,2,0,High School,Manual,1,2
23251,Evan,Scott,1953-08-06,M,M,20000,2,0,High School,Manual,0,2
23252,Alexia,Wood,1953-06-20,S,F,20000,2,0,High School,Manual,0,2
23253,Brooke,Bell,1953-07-21,S,F,20000,2,0,High School,Manual,0,2
23254,Jack,Gonzalez,1953-09-24,S,M,20000,2,0,High School,Manual,0,2
23255,Xavier,Johnson,1954-11-07,S,M,20000,2,0,Partial High School,Manual,0,2
23256,Mario,Chande,1954-08-04,S,M,30000,1,0,High School,Clerical,0,1
23257,Charles,Stewart,1954-05-26,M,M,40000,1,0,Partial College,Clerical,1,1
23258,Megan,Watson,1955-01-16,S,F,30000,1,0,High School,Clerical,0,2
23259,John,Taylor,1955-10-12,M,M,30000,2,0,High School,Clerical,1,2
23260,Edwin,Goel,1955-02-08,M,M,30000,2,0,High School,Clerical,1,2
23261,Jada,Peterson,1955-04-19,S,F,30000,2,0,High School,Clerical,0,2
23262,Sydney,Kelly,1955-03-22,S,F,30000,2,0,High School,Clerical,0,2
23263,Angel,Lopez,1955-12-27,S,M,30000,2,0,High School,Skilled Manual,0,2
23264,Warren,Hu,1955-10-04,M,M,40000,1,0,Partial College,Clerical,1,1
23265,Savannah,James,1955-06-06,M,F,40000,1,0,Partial College,Clerical,1,1
23266,Jessica,Watson,1955-11-27,M,F,40000,1,0,Partial College,Clerical,1,1
23267,Juan,James,1955-04-13,M,M,40000,1,0,Partial College,Clerical,1,1
23268,Katelyn,Morris,1955-12-25,M,F,40000,1,0,Partial College,Clerical,0,1
23269,Taylor,Griffin,1956-06-23,M,F,40000,1,0,Partial College,Clerical,1,1
23270,Anna,Anderson,1956-09-16,M,F,40000,1,0,Partial College,Clerical,1,1
23271,Alexandra,Clark,1957-08-26,M,F,30000,2,0,High School,Skilled Manual,0,2
23272,Tristan,Hayes,1957-05-12,M,M,30000,2,0,High School,Skilled Manual,1,2
23273,Benjamin,Long,1957-06-06,M,M,30000,2,0,High School,Skilled Manual,1,2
23274,Ethan,Jackson,1957-10-16,M,M,30000,2,0,High School,Skilled Manual,1,2
23275,Miguel,Jackson,1957-06-05,M,M,30000,2,0,High School,Skilled Manual,1,2
23276,Vincent,Zhou,1957-10-08,M,M,30000,2,0,High School,Skilled Manual,1,2
23277,Isaiah,Torres,1957-02-24,M,M,30000,2,0,High School,Skilled Manual,1,2
23278,Chloe,Flores,1957-04-12,S,F,30000,2,0,High School,Skilled Manual,0,2
23279,Edward,Johnson,1957-06-19,S,M,30000,2,0,High School,Skilled Manual,0,2
23280,Hannah,Alexander,1957-11-09,M,F,30000,2,0,High School,Skilled Manual,1,2
23281,Megan,Harris,1957-08-25,M,F,40000,1,0,Partial College,Clerical,1,1
23282,Ariana,James,1957-12-02,M,F,40000,1,0,Partial College,Clerical,0,1
23283,Haley,Torres,1958-12-24,S,F,40000,2,0,Partial College,Clerical,1,1
23284,Wyatt,Coleman,1958-10-22,S,M,80000,5,0,Graduate Degree,Skilled Manual,0,0
23285,Latoya,Luo,1958-09-05,S,F,80000,4,0,Graduate Degree,Skilled Manual,0,0
23286,Taylor,Bell,1958-01-10,M,F,80000,4,0,Graduate Degree,Skilled Manual,1,0
23287,Juan,Kelly,1959-09-04,S,M,40000,2,0,Partial College,Clerical,0,1
23288,Eduardo,Evans,1959-03-11,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
23289,Justin,Robinson,1959-11-16,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
23290,Angelica,Bennett,1959-05-06,M,F,60000,4,0,Graduate Degree,Skilled Manual,1,0
23291,Timothy,Evans,1959-12-20,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0
23292,Jose,Russell,1959-11-13,S,M,60000,4,0,Graduate Degree,Skilled Manual,0,0
23293,Kaylee,Peterson,1959-03-16,S,F,60000,4,0,Graduate Degree,Skilled Manual,0,0
23294,Suzanne,Chen,1959-04-17,M,F,60000,4,0,Graduate Degree,Skilled Manual,1,0
23295,Jaime,Torres,1959-08-16,S,F,60000,4,0,Graduate Degree,Skilled Manual,0,0
23296,Molly,Mehta,1972-12-15,S,F,40000,4,4,Partial College,Clerical,1,2
23297,Tyrone,Gomez,1972-01-07,S,M,40000,4,4,Partial College,Clerical,0,2
23298,Robert,Martinez,1973-10-14,S,M,40000,0,0,Graduate Degree,Skilled Manual,0,0
23299,Kristy,Jimenez,1968-05-20,M,F,90000,4,4,Partial College,Skilled Manual,1,3
23300,Julia,Henderson,1968-08-04,S,F,100000,3,0,Bachelors,Management,0,3
23301,Noah,Anderson,1968-07-26,M,M,120000,2,1,Bachelors,Management,1,4
23302,Fernando,Walker,1979-06-16,S,M,40000,0,0,High School,Skilled Manual,0,2
23303,Connor,Lal,1979-01-11,M,M,40000,0,0,High School,Skilled Manual,1,2
23304,Jordan,Simmons,1979-03-19,S,M,40000,0,0,Partial College,Skilled Manual,1,1
23305,Robyn,Dominguez,1944-09-10,M,F,10000,5,0,High School,Skilled Manual,1,2
23306,Byron,Ortega,1978-10-26,S,M,40000,0,0,High School,Skilled Manual,0,2
23307,Meredith,Ramos,1947-06-02,M,F,10000,2,1,High School,Skilled Manual,1,2
23308,Madison,Perry,1945-11-08,M,F,20000,4,0,High School,Skilled Manual,0,2
23309,Latoya,Chande,1946-07-17,M,F,20000,4,0,High School,Skilled Manual,1,2
23310,Sydney,Wood,1946-08-15,M,F,40000,2,0,Bachelors,Management,0,2
23311,Veronica,Gonzalez,1946-07-12,M,F,40000,2,0,Bachelors,Management,1,2
23312,Sheena,Lal,1947-05-04,S,F,20000,4,0,High School,Skilled Manual,0,2
23313,Corey,Lal,1947-12-13,M,M,20000,4,0,High School,Skilled Manual,1,2
23314,Alfredo,Munoz,1947-12-26,M,M,30000,2,0,Partial College,Clerical,0,2
23315,Carmen,Chandra,1947-06-23,M,F,30000,2,0,Partial College,Clerical,1,2
23316,Billy,Blanco,1947-08-06,S,M,30000,3,0,Partial College,Clerical,0,2
23317,Beth,Martin,1948-11-14,M,F,10000,2,1,Partial High School,Clerical,1,2
23318,Patrick,Morgan,1978-10-03,S,M,60000,0,0,Partial College,Skilled Manual,1,2
23319,Luis,Green,1978-10-12,M,M,70000,0,0,Partial College,Skilled Manual,1,2
23320,Kendra,Gomez,1949-06-17,M,F,20000,2,1,Partial High School,Clerical,1,2
23321,Karl,Xu,1950-06-26,M,M,20000,2,1,Partial High School,Clerical,1,2
23322,Wesley,Li,1950-06-21,M,M,20000,2,1,Partial High School,Clerical,1,2
23323,Alfredo,Alonso,1950-09-27,M,M,20000,2,1,Partial High School,Clerical,1,2
23324,Deborah,Deng,1951-07-10,M,F,20000,2,1,Partial High School,Clerical,1,2
23325,Tiffany,Zimmerman,1951-02-22,M,F,20000,2,1,Partial High School,Clerical,1,2
23326,Tiffany,Ye,1980-07-22,S,F,40000,0,0,Partial High School,Clerical,0,2
23327,Madison,Moore,1980-06-03,S,F,30000,0,0,Partial College,Skilled Manual,0,2
23328,Julian,Butler,1980-04-04,M,M,30000,0,0,Partial College,Skilled Manual,1,2
23329,Sharon,Raji,1952-11-12,M,F,20000,2,1,Partial High School,Clerical,1,3
23330,Julian,Washington,1953-11-02,S,M,40000,2,0,Partial College,Skilled Manual,0,2
23331,Jeremiah,Gray,1955-08-13,M,M,80000,2,0,Partial College,Skilled Manual,1,2
23332,Martin,Garcia,1955-02-25,S,M,80000,2,0,Partial College,Skilled Manual,1,2
23333,Steve,Sun,1975-09-13,M,M,40000,0,0,Partial College,Skilled Manual,0,2
23334,Brandon,Wilson,1975-06-20,S,M,40000,0,0,High School,Skilled Manual,0,2
23335,James,Robinson,1975-02-21,S,M,40000,0,0,High School,Skilled Manual,1,2
23336,Jocelyn,Bryant,1975-11-19,M,F,40000,0,0,High School,Skilled Manual,1,2
23337,Isaiah,Green,1975-11-07,M,M,60000,0,0,Partial College,Skilled Manual,1,2
23338,Lucas,Jenkins,1973-12-13,M,M,60000,0,0,Partial College,Skilled Manual,1,2
23339,Zoe,Reed,1973-09-25,S,F,60000,0,0,Partial College,Skilled Manual,1,2
23340,Mackenzie,Collins,1973-08-03,M,F,70000,0,0,Partial College,Professional,1,2
23341,Kelvin,Chen,1973-07-08,S,M,70000,0,0,Partial College,Professional,0,2
23342,Cristina,She,1973-04-11,S,F,70000,0,0,Partial College,Professional,1,2
23343,Bruce,Rubio,1957-04-22,S,M,70000,2,0,High School,Skilled Manual,1,2
23344,Sharon,Xu,1957-12-01,S,F,70000,2,0,High School,Skilled Manual,0,2
23345,Mario,Lal,1958-06-21,S,M,100000,1,1,Bachelors,Management,0,1
23346,Carly,Raji,1959-08-23,S,F,100000,1,1,Bachelors,Management,1,3
23347,Eddie,Carlson,1959-11-22,M,M,100000,1,1,Bachelors,Management,1,3
23348,Tiffany,Chen,1959-01-23,S,F,100000,1,1,Bachelors,Management,0,3
23349,Lauren,Johnson,1973-06-20,S,F,80000,0,0,Bachelors,Management,0,1
23350,Natalie,Thomas,1973-10-20,S,F,80000,0,0,Bachelors,Management,1,1
23351,Lucas,Sanchez,1974-05-02,S,M,50000,0,0,High School,Professional,0,2
23352,Kevin,Mitchell,1974-11-01,S,M,60000,0,0,Partial College,Professional,0,2
23353,Sophia,Scott,1974-02-06,M,F,60000,0,0,Partial College,Professional,1,2
23354,Eddie,Gomez,1974-07-22,S,M,60000,0,0,Partial College,Professional,1,2
23355,Lance,Serrano,1974-07-18,S,M,60000,0,0,Partial College,Professional,0,2
23356,Grace,Ward,1974-09-10,S,F,60000,0,0,Partial College,Professional,0,2
23357,Micah,Yang,1974-05-05,S,M,60000,0,0,Partial College,Professional,1,2
23358,Alberto,Alvarez,1974-04-11,M,M,60000,0,0,High School,Professional,1,2
23359,Dalton,Alexander,1966-06-09,S,M,130000,0,1,Graduate Degree,Management,0,3
23360,Marcus,Moore,1966-07-02,S,M,130000,1,1,Graduate Degree,Management,0,4
23361,Chloe,Lopez,1958-07-18,S,F,130000,1,1,Graduate Degree,Management,0,4
23362,Nicholas,Martin,1957-09-20,S,M,70000,2,0,Partial High School,Skilled Manual,1,2
23363,David,Russell,1957-11-17,M,M,70000,2,0,Partial High School,Skilled Manual,1,2
23364,Natalie,Young,1964-06-28,S,F,40000,0,0,Bachelors,Professional,0,1
23365,Vanessa,Flores,1964-10-23,S,F,40000,0,0,Bachelors,Professional,1,1
23366,Fernando,Campbell,1964-02-24,S,M,60000,4,4,Bachelors,Skilled Manual,0,2
23367,Haley,Ramirez,1964-09-26,M,F,60000,4,4,Bachelors,Skilled Manual,1,2
23368,Cassidy,Flores,1964-11-22,M,F,60000,5,5,Bachelors,Skilled Manual,1,3
23369,Morgan,Washington,1964-04-19,S,F,60000,4,2,Bachelors,Skilled Manual,0,2
23370,Mya,Alexander,1963-07-19,S,F,70000,4,2,Bachelors,Professional,0,2
23371,Katherine,Roberts,1963-02-16,S,F,60000,3,2,Graduate Degree,Professional,1,0
23372,Jack,Diaz,1963-03-09,M,M,60000,3,2,Graduate Degree,Professional,1,0
23373,Gabrielle,Murphy,1963-06-15,S,F,60000,3,2,Graduate Degree,Professional,1,0
23374,Emma,Gray,1962-11-13,M,F,70000,1,0,Bachelors,Professional,1,1
23375,Christian,Zhang,1962-05-07,M,M,70000,1,0,Bachelors,Professional,0,1
23376,Zachary,Flores,1962-06-18,M,M,70000,1,0,Bachelors,Professional,1,1
23377,Samantha,Hayes,1962-05-07,M,F,70000,1,0,Partial College,Skilled Manual,1,1
23378,Jackson,Phillips,1962-03-04,M,M,70000,1,0,Partial College,Skilled Manual,1,1
23379,Riley,Richardson,1961-10-28,S,F,30000,0,0,Bachelors,Professional,0,2
23380,Gabriel,Campbell,1961-06-07,M,M,40000,4,3,High School,Skilled Manual,1,3
23381,Bianca,Hu,1961-07-11,M,F,40000,4,3,High School,Skilled Manual,1,3
23382,Xavier,Barnes,1961-08-08,M,M,60000,1,0,Partial College,Skilled Manual,1,1
23383,Caleb,Allen,1961-06-17,M,M,60000,1,0,Partial College,Skilled Manual,1,1
23384,Taylor,Wilson,1961-02-09,M,F,60000,1,0,Partial College,Skilled Manual,1,1
23385,Isaac,Brooks,1961-01-07,M,M,60000,1,0,Partial College,Skilled Manual,1,1
23386,Jose,Smith,1960-07-24,S,M,40000,4,2,High School,Skilled Manual,1,2
23387,Xavier,Perry,1960-02-09,S,M,40000,0,0,Bachelors,Professional,0,1
23388,Ana,Henderson,1960-09-27,S,F,40000,0,0,Bachelors,Professional,0,1
23389,Jack,Perry,1960-09-25,M,M,40000,0,0,Bachelors,Professional,0,1
23390,Dakota,Flores,1967-11-25,S,M,60000,0,0,Graduate Degree,Professional,0,1
23391,Joanna,Moreno,1967-06-24,S,F,60000,0,0,Graduate Degree,Professional,1,1
23392,Adrienne,Dominguez,1967-04-21,S,F,60000,0,0,Graduate Degree,Professional,1,1
23393,Jennifer,Anderson,1967-04-21,S,F,60000,0,0,Graduate Degree,Professional,1,1
23394,Anna,Bell,1967-12-22,S,F,60000,0,0,Graduate Degree,Professional,0,1
23395,Ryan,Martinez,1967-02-08,S,M,60000,0,0,Graduate Degree,Professional,1,1
23396,Kaitlyn,Long,1960-10-05,M,F,60000,1,0,Partial College,Skilled Manual,1,1
23397,Isabelle,Bryant,1960-04-18,M,F,60000,1,0,Partial College,Skilled Manual,1,1
23398,Karl,Chander,1960-03-03,M,M,60000,1,0,Partial College,Skilled Manual,1,1
23399,Keith,Pal,1960-05-26,M,M,60000,1,0,Partial College,Skilled Manual,1,1
23400,Andrew,Lee,1959-09-07,M,M,60000,4,3,Bachelors,Professional,1,0
23401,Evan,Brooks,1959-03-17,M,M,60000,4,3,Bachelors,Professional,1,1
23402,Melissa,Cox,1959-05-27,M,F,60000,4,3,Bachelors,Professional,1,1
23403,Justin,Powell,1958-02-07,S,M,60000,1,0,Bachelors,Professional,0,1
23404,Amanda,Peterson,1958-10-02,S,F,60000,1,0,Bachelors,Professional,1,1
23405,Kari,Madan,1958-09-10,S,F,70000,5,4,Graduate Degree,Professional,1,1
23406,Frederick,Sanchez,1958-03-02,M,M,70000,5,4,Graduate Degree,Professional,1,1
23407,Lauren,Garcia,1958-09-24,S,F,80000,5,0,Graduate Degree,Professional,0,0
23408,Ivan,Perez,1969-03-22,S,M,90000,1,0,Graduate Degree,Management,1,0
23409,Brad,Raji,1969-07-10,S,M,90000,1,0,Graduate Degree,Management,1,0
23410,Carrie,Alvarez,1969-05-22,M,F,100000,1,0,Graduate Degree,Management,1,0
23411,Cesar,Prasad,1968-02-24,S,M,60000,2,2,Bachelors,Professional,0,1
23412,Dalton,Coleman,1968-11-13,S,M,60000,2,2,Bachelors,Professional,1,1
23413,Max,Ortega,1968-07-05,M,M,60000,2,2,Bachelors,Professional,1,1
23414,Damien,Lin,1968-05-26,S,M,60000,2,2,Bachelors,Professional,1,1
23415,Kristi,Moreno,1968-05-11,S,F,60000,2,2,Bachelors,Professional,1,1
23416,Kristin,Shan,1968-04-24,M,F,60000,2,2,Bachelors,Professional,1,1
23417,Emmanuel,Sai,1968-07-23,S,M,60000,2,2,Bachelors,Professional,0,1
23418,Brittney,Wu,1967-02-14,M,F,60000,2,2,Bachelors,Professional,1,1
23419,Shawna,Xu,1967-05-05,S,F,70000,5,5,Bachelors,Professional,1,3
23420,Mario,Moyer,1969-11-27,S,M,110000,1,0,Graduate Degree,Management,1,1
23421,Willie,Yuan,1969-11-05,S,M,110000,1,0,Graduate Degree,Management,1,1
23422,Casey,Alonso,1969-01-14,S,M,120000,1,0,Graduate Degree,Management,0,1
23423,Adam,Powell,1967-12-16,M,M,70000,5,5,Bachelors,Professional,1,4
23424,Adriana,Subram,1967-04-24,M,F,70000,5,5,Bachelors,Professional,0,4
23425,Rachael,Lopez,1966-10-10,M,F,80000,5,5,Graduate Degree,Management,0,3
23426,Mathew,Ferrier,1966-08-20,S,M,80000,5,5,Graduate Degree,Management,1,3
23427,Jay,Sai,1966-07-05,M,M,80000,5,5,Bachelors,Professional,1,3
23428,Savannah,Bailey,1966-11-25,M,F,80000,5,5,Bachelors,Professional,0,4
23429,Jenny,Kumar,1966-10-05,S,F,90000,0,0,Bachelors,Professional,1,0
23430,Savannah,Turner,1968-02-28,S,F,70000,5,5,Bachelors,Professional,1,4
23431,Margaret,Guo,1968-05-11,M,F,70000,5,5,Bachelors,Professional,1,4
23432,Jordan,Roberts,1968-10-10,S,M,70000,0,0,Bachelors,Professional,1,1
23433,Pedro,Munoz,1968-04-09,S,M,70000,0,0,Bachelors,Professional,0,1
23434,Katie,Nath,1968-02-25,S,F,70000,0,0,Bachelors,Professional,1,1
23435,Rosa,Chen,1968-06-27,S,F,70000,0,0,Bachelors,Professional,0,1
23436,Tanya,Munoz,1968-01-17,S,F,70000,0,0,Bachelors,Professional,1,1
23437,Briana,Munoz,1965-10-26,S,F,70000,0,0,Bachelors,Professional,0,1
23438,Toni,Vance,1965-10-24,S,F,70000,0,0,Bachelors,Professional,0,1
23439,Ramon,Hu,1965-07-19,S,M,70000,0,0,Bachelors,Professional,0,1
23440,Nancy,Sai,1973-02-03,S,F,10000,0,0,Partial High School,Manual,0,2
23441,Rafael,Zhang,1973-05-01,S,M,20000,0,0,Partial High School,Manual,0,2
23442,Todd,She,1973-05-11,S,M,20000,0,0,Partial High School,Manual,0,2
23443,Elijah,Jai,1973-05-15,S,M,30000,0,0,Partial College,Clerical,1,1
23444,Aidan,Washington,1973-11-13,S,M,30000,0,0,Partial College,Clerical,0,1
23445,Andy,Carlson,1974-11-08,S,M,30000,0,0,Partial College,Clerical,1,1
23446,Nina,Chander,1974-10-04,S,F,30000,0,0,Partial College,Clerical,0,1
23447,Jermaine,Weber,1974-04-14,S,M,30000,0,0,Partial College,Clerical,0,1
23448,Abigail,Peterson,1957-02-16,M,F,70000,2,0,Partial High School,Skilled Manual,1,2
23449,Steven,Peterson,1957-09-24,M,M,60000,2,0,High School,Professional,1,2
23450,Alex,Rogers,1957-12-13,S,M,60000,2,0,High School,Professional,0,2
23451,Taylor,James,1957-07-02,M,F,60000,2,0,High School,Professional,1,2
23452,Eduardo,Watson,1957-04-23,M,M,60000,2,0,High School,Professional,1,2
23453,Maurice,Deng,1957-03-03,M,M,70000,3,2,Partial College,Professional,1,0
23454,Ryan,Wang,1957-10-03,S,M,90000,2,0,Partial College,Professional,0,1
23455,Jonathan,Perez,1956-03-14,S,M,80000,2,0,Partial High School,Skilled Manual,0,2
23456,Aidan,Simmons,1956-09-07,M,M,80000,2,0,Partial High School,Skilled Manual,1,2
23457,Nicole,Rivera,1956-03-15,S,F,80000,2,0,Partial High School,Skilled Manual,0,2
23458,Mackenzie,Edwards,1956-02-14,S,F,80000,2,0,Partial High School,Skilled Manual,0,2
23459,Mason,Sanders,1956-03-03,M,M,60000,2,0,High School,Professional,1,2
23460,Javier,Ramos,1965-12-11,S,M,90000,4,4,Partial College,Professional,1,3
23461,Rachael,Smith,1965-10-23,M,F,90000,5,5,Partial College,Professional,1,3
23462,Seth,Jones,1965-09-03,M,M,100000,4,1,Bachelors,Management,1,4
23463,Sean,Hill,1965-04-15,S,M,120000,3,2,Bachelors,Management,0,4
23464,Devin,Turner,1965-07-02,M,M,130000,1,2,Graduate Degree,Management,1,0
23465,Grace,Russell,1964-02-06,S,F,80000,4,3,Partial College,Professional,1,2
23466,Alyssa,Miller,1964-05-15,S,F,90000,0,0,Partial College,Professional,1,1
23467,Nicole,Bennett,1964-03-06,S,F,90000,0,0,Partial College,Professional,0,1
23468,Sean,Roberts,1964-08-27,S,M,130000,2,2,Graduate Degree,Management,0,2
23469,Christina,Gray,1964-05-21,S,F,130000,2,2,Graduate Degree,Management,0,2
23470,Samuel,Young,1964-11-10,S,M,130000,2,2,Graduate Degree,Management,0,3
23471,Jeremy,Baker,1956-04-27,M,M,70000,3,2,Partial College,Professional,1,0
23472,Alyssa,Rodriguez,1956-11-15,M,F,70000,3,2,Partial College,Professional,1,1
23473,Jesse,James,1956-09-14,M,M,70000,3,2,Partial College,Professional,1,1
23474,Julia,Williams,1956-08-27,M,F,80000,3,0,Partial College,Professional,1,2
23475,Richard,Martin,1934-07-15,M,M,50000,2,0,Graduate Degree,Management,1,2
23476,Charles,Hall,1963-11-23,S,M,80000,4,3,Partial College,Professional,0,2
